valid_at,sensor_id,pm2p5_x,pm10,pm1,pm4,pressure,relative_humidity,temperature,wind_speed,rain,pm2p5_y
2024-02-25 19:00:00,ari-2432,9.4,9.6,8.74,9.54,998.0,48.73,7.61,2.68,0.0,9.8
2024-02-25 19:00:00,ari-2433,8.31,8.31,7.86,8.31,998.0,48.3,7.8,2.68,0.0,9.8
2024-02-25 20:00:00,ari-2432,12.12,12.47,11.2,12.36,998.0,48.83,7.42,2.68,0.0,11.5
2024-02-25 20:00:00,ari-2433,10.54,11.1,9.55,10.91,998.0,49.09,7.38,2.68,0.0,11.5
2024-02-25 21:00:00,ari-2433,11.72,12.74,10.31,12.4,999.0,58.07,6.61,1.34,0.0,11.8
2024-02-25 21:00:00,ari-2432,11.96,12.54,10.87,12.35,999.0,56.43,6.59,1.34,0.0,11.8
2024-02-25 22:00:00,ari-2433,12.07,12.37,11.19,12.27,999.0,57.51,6.19,1.34,0.0,11.0
2024-02-25 22:00:00,ari-2432,14.6,15.63,13.02,15.28,999.0,57.01,6.37,1.34,0.0,11.0
2024-02-25 23:00:00,ari-2433,16.08,16.53,14.86,16.38,999.0,65.03,4.91,1.34,0.0,11.5
2024-02-25 23:00:00,ari-2432,18.54,19.1,17.1,18.91,999.0,64.25,4.9,1.34,0.0,11.5
2024-02-26 00:00:00,ari-2433,24.43,27.51,20.76,26.49,999.0,68.09,4.07,0.89,0.0,11.3
2024-02-26 00:00:00,ari-2432,20.66,21.34,19.02,21.12,998.0,67.55,4.17,0.45,0.13,11.3
2024-02-26 01:00:00,ari-2432,24.25,24.61,22.66,24.49,998.0,69.56,3.59,0.45,0.13,10.7
2024-02-26 01:00:00,ari-2433,27.43,28.8,24.89,28.34,998.0,69.81,3.64,0.45,0.0,10.7
2024-02-26 02:00:00,ari-2432,23.56,24.24,21.77,24.02,967.0,69.28,3.27,2.19,0.13,10.6
2024-02-26 02:00:00,ari-2433,24.71,26.57,21.95,25.95,967.0,70.28,3.26,2.19,0.13,10.6
2024-02-26 03:00:00,ari-2433,27.65,28.08,25.82,27.94,967.0,71.16,2.99,2.19,0.13,10.8
2024-02-26 03:00:00,ari-2432,27.32,29.56,24.12,28.82,967.0,70.08,2.98,2.19,0.13,10.8
2024-02-26 04:00:00,ari-2432,25.12,26.26,22.89,25.88,966.0,72.21,2.68,1.74,0.15,11.1
2024-02-26 04:00:00,ari-2433,29.1,29.1,27.52,29.1,1004.0,74.04,2.68,1.73,0.15,11.1
2024-02-26 05:00:00,ari-2432,31.83,32.93,29.26,32.56,937.0,72.72,2.13,1.42,0.13,11.6
2024-02-26 05:00:00,ari-2433,34.75,35.96,31.94,35.56,937.0,74.28,2.1,1.41,0.21,11.6
2024-02-26 06:00:00,ari-2433,35.65,38.79,31.31,37.74,969.0,75.61,1.7,1.03,0.18,12.2
2024-02-26 06:00:00,ari-2432,34.22,37.17,30.1,36.19,969.0,73.75,1.71,1.03,0.16,12.2
2024-02-26 07:00:00,ari-2433,65.52,68.82,59.43,67.72,937.0,76.22,1.67,2.11,0.0,13.8
2024-02-26 07:00:00,ari-2432,49.37,54.56,42.72,52.83,937.0,73.91,1.51,2.02,0.12,13.8
2024-02-26 08:00:00,ari-2432,48.9,51.33,44.4,50.52,937.0,74.27,1.92,2.02,0.12,15.3
2024-02-26 09:00:00,ari-2433,42.36,45.62,37.57,44.53,937.0,78.11,2.17,2.94,0.0,14.5
2024-02-26 09:00:00,ari-2432,47.96,50.81,43.18,49.86,937.0,75.75,2.2,2.94,0.0,14.5
2024-02-26 10:00:00,ari-2433,28.62,29.26,26.58,29.05,970.0,77.69,2.71,1.03,0.13,11.5
2024-02-26 10:00:00,ari-2432,32.12,34.43,28.61,33.66,970.0,74.82,2.84,1.54,0.11,11.5
2024-02-26 11:00:00,ari-2433,14.39,15.45,12.79,15.09,970.0,75.97,4.81,1.54,0.0,10.2
2024-02-26 11:00:00,ari-2432,13.25,13.59,12.27,13.48,970.0,74.02,4.81,1.54,0.11,10.2
2024-02-26 12:00:00,ari-2433,16.2,16.76,14.89,16.57,970.0,75.66,4.44,1.03,0.0,9.5
2024-02-26 12:00:00,ari-2432,15.29,15.67,14.17,15.54,970.0,74.16,4.44,1.03,0.0,9.5
2024-02-26 13:00:00,ari-2432,16.78,17.57,15.27,17.31,970.0,75.75,4.31,1.03,0.0,9.7
2024-02-26 13:00:00,ari-2433,13.59,13.96,12.57,13.84,970.0,76.83,4.45,1.03,0.0,9.7
2024-02-26 14:00:00,ari-2432,18.4,18.4,17.4,18.4,969.0,76.17,4.63,1.03,0.0,9.0
2024-02-26 14:00:00,ari-2433,14.7,15.25,13.48,15.07,970.0,76.84,4.89,0.0,0.0,9.0
2024-02-26 15:00:00,ari-2432,15.8,15.8,14.94,15.8,970.0,76.68,4.86,0.0,0.0,8.6
2024-02-26 15:00:00,ari-2433,17.48,17.48,16.53,17.48,970.0,77.75,4.92,0.0,0.0,8.6
2024-02-26 16:00:00,ari-2433,16.22,16.22,15.34,16.22,979.0,77.95,4.71,0.51,0.0,9.3
2024-02-26 16:00:00,ari-2432,15.78,16.88,14.07,16.51,979.0,77.55,4.69,1.03,0.0,9.3
2024-02-26 17:00:00,ari-2433,18.1,18.1,17.12,18.1,979.0,78.41,4.51,0.51,0.0,11.5
2024-02-26 17:00:00,ari-2432,19.46,19.75,18.19,19.65,979.0,78.78,4.34,1.03,0.0,11.5
2024-02-26 18:00:00,ari-2433,24.04,24.67,22.26,24.46,1002.0,78.97,4.33,2.06,0.0,11.0
2024-02-26 18:00:00,ari-2432,24.77,24.89,23.33,24.85,1001.0,78.65,4.42,2.06,0.0,11.0
2024-02-26 19:00:00,ari-2433,15.34,15.34,14.51,15.34,999.0,80.43,4.26,1.78,0.0,8.8
2024-02-26 19:00:00,ari-2432,15.99,16.43,14.79,16.29,1002.0,79.79,4.31,0.51,0.0,8.8
2024-02-26 20:00:00,ari-2433,14.19,14.69,13.03,14.52,1000.0,80.28,4.14,0.62,0.0,9.5
2024-02-26 20:00:00,ari-2432,15.05,15.64,13.79,15.44,999.0,80.02,4.12,0.7,0.0,9.5
2024-02-26 21:00:00,ari-2432,23.47,23.47,22.2,23.47,1000.0,79.89,4.04,0.33,0.0,13.7
2024-02-26 21:00:00,ari-2433,22.84,22.84,21.6,22.84,1000.0,80.18,4.02,0.33,0.0,13.7
2024-02-26 22:00:00,ari-2433,36.22,37.08,33.6,36.8,1000.0,80.31,3.55,0.51,0.0,20.5
2024-02-26 22:00:00,ari-2432,58.79,61.05,53.86,60.3,1000.0,80.23,3.7,0.51,0.0,20.5
2024-02-26 23:00:00,ari-2433,74.36,79.88,66.11,78.04,1000.0,81.12,3.26,0.45,0.0,21.9
2024-02-26 23:00:00,ari-2432,65.91,68.62,60.26,67.72,1000.0,81.62,3.28,0.45,0.0,21.9
2024-02-27 00:00:00,ari-2432,53.25,55.78,48.43,54.94,1000.0,81.03,3.66,0.87,0.0,19.0
2024-02-27 00:00:00,ari-2433,45.66,47.59,41.7,46.95,969.0,81.3,3.61,0.83,0.0,19.0
2024-02-27 01:00:00,ari-2433,59.85,64.2,53.28,62.75,969.0,81.8,3.55,0.99,0.0,19.9
2024-02-27 01:00:00,ari-2432,55.01,60.47,47.86,58.65,969.0,82.06,3.57,0.74,0.0,19.9
2024-02-27 02:00:00,ari-2433,67.51,70.09,61.87,69.23,969.0,81.25,3.79,1.24,0.0,19.7
2024-02-27 02:00:00,ari-2432,64.1,68.67,57.13,67.15,969.0,82.32,3.61,0.45,0.0,19.7
2024-02-27 03:00:00,ari-2433,59.45,63.36,53.23,62.06,969.0,82.07,3.53,0.92,0.0,18.0
2024-02-27 03:00:00,ari-2432,65.69,68.73,59.8,67.72,969.0,82.51,3.51,0.92,0.0,18.0
2024-02-27 04:00:00,ari-2433,49.61,54.62,43.08,52.95,969.0,81.98,3.5,0.89,0.0,17.1
2024-02-27 04:00:00,ari-2432,49.73,55.48,42.64,53.57,969.0,82.59,3.41,0.89,0.0,17.1
2024-02-27 05:00:00,ari-2432,50.31,53.43,45.2,52.39,969.0,82.93,3.04,0.89,0.0,16.7
2024-02-27 05:00:00,ari-2433,49.76,54.46,43.47,52.9,982.0,82.31,3.13,0.0,0.0,16.7
2024-02-27 06:00:00,ari-2433,45.84,46.76,42.65,46.46,981.0,82.75,2.82,0.51,0.0,18.1
2024-02-27 06:00:00,ari-2432,54.03,59.01,47.29,57.35,981.0,83.16,2.81,0.51,0.0,18.1
2024-02-27 07:00:00,ari-2433,52.23,57.82,45.12,55.96,972.0,82.62,3.21,0.51,0.0,20.0
2024-02-27 07:00:00,ari-2432,65.37,70.28,58.07,68.64,972.0,82.91,3.18,0.51,0.0,20.0
2024-02-27 08:00:00,ari-2432,62.99,68.12,55.65,66.41,972.0,83.14,3.66,0.51,0.0,21.7
2024-02-27 08:00:00,ari-2433,69.1,78.66,58.05,75.48,972.0,83.39,3.68,0.51,0.0,21.7
2024-02-27 09:00:00,ari-2432,58.05,65.95,48.86,63.32,941.0,83.17,4.05,0.16,0.0,17.4
2024-02-27 09:00:00,ari-2433,54.1,56.52,49.3,55.72,941.0,82.8,4.06,0.16,0.0,17.4
2024-02-27 10:00:00,ari-2432,17.73,19.71,15.26,19.05,942.0,81.57,4.66,1.16,0.0,9.5
2024-02-27 10:00:00,ari-2433,15.72,16.46,14.29,16.21,942.0,81.95,4.53,1.16,0.0,9.5
2024-02-27 11:00:00,ari-2432,15.88,16.31,14.68,16.17,942.0,79.27,6.29,1.16,0.0,11.8
2024-02-27 11:00:00,ari-2433,13.84,13.84,13.09,13.84,942.0,79.03,6.35,0.52,0.0,11.8
2024-02-27 12:00:00,ari-2432,16.2,17.22,14.54,16.88,974.0,76.66,7.41,1.03,0.0,12.3
2024-02-27 12:00:00,ari-2433,16.86,16.86,15.94,16.86,942.0,75.53,7.46,1.0,0.87,12.3
2024-02-27 13:00:00,ari-2432,17.72,18.33,16.29,18.13,942.0,78.8,7.04,1.43,6.48,10.3
2024-02-27 13:00:00,ari-2433,13.75,14.05,12.76,13.95,942.0,76.95,7.09,1.0,0.87,10.3
2024-02-27 14:00:00,ari-2432,20.65,21.04,19.24,20.91,942.0,81.27,6.12,1.43,6.48,5.9
2024-02-27 14:00:00,ari-2433,18.66,18.8,17.54,18.76,974.0,78.78,6.35,0.51,0.75,5.9
2024-02-27 15:00:00,ari-2433,18.07,18.07,17.09,18.07,974.0,79.25,6.12,0.51,0.0,10.1
2024-02-27 15:00:00,ari-2432,36.99,39.32,33.2,38.54,974.0,80.43,6.29,0.51,0.0,10.1
2024-02-27 16:00:00,ari-2432,29.16,30.16,26.81,29.83,974.0,83.81,5.67,0.51,0.0,10.4
2024-02-27 16:00:00,ari-2433,27.78,27.8,26.26,27.79,974.0,82.04,5.65,0.51,0.0,10.4
2024-02-27 17:00:00,ari-2432,24.01,24.84,22.08,24.56,985.0,85.33,5.02,0.51,0.13,10.3
2024-02-27 17:00:00,ari-2433,23.75,23.75,22.46,23.75,975.0,82.69,5.13,1.54,0.0,10.3
2024-02-27 18:00:00,ari-2432,37.42,37.47,35.35,37.45,973.0,86.03,4.81,0.85,0.1,10.6
2024-02-27 18:00:00,ari-2433,30.92,31.56,28.75,31.35,984.0,83.69,4.91,0.51,0.0,10.6
2024-02-27 19:00:00,ari-2433,23.97,23.97,22.67,23.97,945.0,84.63,4.65,0.6,0.12,8.2
2024-02-27 19:00:00,ari-2432,13.81,13.81,13.06,13.81,945.0,86.97,4.51,0.94,0.0,8.2
2024-02-27 20:00:00,ari-2433,43.5,44.87,40.08,44.41,945.0,84.92,4.24,0.94,0.0,8.7
2024-02-27 20:00:00,ari-2432,20.99,21.87,19.19,21.58,946.0,87.57,4.12,1.05,0.0,8.7
2024-02-27 21:00:00,ari-2433,26.3,27.05,24.3,26.8,946.0,85.36,3.97,1.05,0.0,9.1
2024-02-27 21:00:00,ari-2432,25.42,27.3,22.6,26.68,946.0,87.82,3.9,1.06,0.0,9.1
2024-02-27 22:00:00,ari-2433,26.68,28.3,24.0,27.76,946.0,85.58,3.81,1.06,0.0,12.3
2024-02-27 22:00:00,ari-2432,37.54,37.69,35.39,37.64,947.0,87.42,3.93,1.18,0.0,12.3
2024-02-27 23:00:00,ari-2433,32.32,32.71,30.26,32.58,947.0,85.79,3.83,1.18,0.0,12.8
2024-02-27 23:00:00,ari-2432,37.73,38.17,35.34,38.02,947.0,88.58,3.75,1.12,0.0,12.8
2024-02-28 00:00:00,ari-2433,34.77,34.77,32.88,34.77,947.0,86.16,3.74,1.59,0.0,11.2
2024-02-28 00:00:00,ari-2432,43.29,43.29,40.94,43.29,947.0,88.71,3.66,1.67,0.0,11.2
2024-02-28 01:00:00,ari-2432,42.25,43.49,39.02,43.08,947.0,88.69,3.75,1.31,0.0,11.2
2024-02-28 02:00:00,ari-2432,33.49,33.98,31.3,33.82,948.0,88.68,3.75,1.37,0.0,8.5
2024-02-28 02:00:00,ari-2433,26.71,27.02,25.03,26.91,948.0,86.88,3.65,1.37,0.0,8.5
2024-02-28 03:00:00,ari-2433,39.45,40.33,36.63,40.03,948.0,86.99,3.78,1.49,0.0,8.7
2024-02-28 03:00:00,ari-2432,33.02,33.47,30.89,33.32,948.0,89.03,3.73,1.49,0.0,8.7
